4.563557470116368,5.480015933751803
4.520904887976088,4.817410594167381
5.284830819691412,5.254691088039013
5.962806300544801,4.264693250336708
3.990297291596792,5.001528209514564
5.650097724259529,6.177144766278054
4.632262922008893,5.746464407192204
6.231350460087049,5.391126609777782
3.448158406214758,5.947060636050519
4.530510706990615,4.487011201938995
4.0014170399611295,4.614099817093138
7.374798134224581,4.586038442387498
4.504251206873003,6.267858692944553
5.2042010920721555,4.896009836316437
3.858645009937511,6.618076762727615
4.183559506364155,4.7217544918630745
4.204235857689708,4.419922602431192
4.9937372559028015,4.018029954433354
4.51724022744797,6.1422743820938495
6.89378506982597,2.857990585858869
5.848199723769943,3.931490519330505
5.180310904909713,4.620332100271731
6.335688200144929,4.999060802264236
6.4516092740803925,4.58298787750966
4.221029301357345,6.0789600649303
3.6802862186637446,4.550064239501332
4.484555927362406,5.749883687281894
5.092097406376828,5.5510297617101605
6.654163170493305,4.513166141461302
4.08777000737109,3.6167359595172766
5.0667919663495695,5.557301412169036
5.846828409325823,5.4796745595269485
5.826018677980233,5.9598905047088255
4.200771630521307,4.205032977830855
3.7922268879586998,4.599483302861271
4.424949634525598,4.769657100800896
4.955763699476673,4.950661586512855
5.6837827700437025,5.270474884936955
4.381719642164395,4.382286483894096
4.816811584929582,5.278481335658486
3.4960806318685513,4.5996454001858345
2.972247139703886,4.839781829799114
3.933963173604094,4.834125910879928
5.3317125780918735,4.184943158647841
5.968921670133753,4.444875329763012
6.585449577078508,5.653951657937405
6.856164872134874,4.134313031701572
4.186210447547173,6.6966633123585995
5.7635325333958125,4.89910762945988
6.198268553407571,5.651876241535705
5.308045066122801,5.306265309629912
6.584625715824843,4.054401393894064
4.421148407914995,4.220229001816412
4.012579450852013,5.7485126267062885
5.031244149017495,6.985368762207786
5.217725066842529,5.593991746410598
5.099237085938664,5.430425973311223
4.031285394563023,4.615665847198585
4.893071758014618,5.614614357323414
6.1454146910495435,4.3283518348143195
4.1422782376022775,4.401864001085908
3.5857021778028795,3.8301112486668543
3.559301987546732,5.641309737476183
5.124486002355315,4.344637288464864
4.149201171383395,3.5558474367377095
5.1468227391832935,3.2701112878813876
5.599194899995447,6.214563707367718
4.903035056483725,5.856415286106457
4.569616422766432,4.483290790778687
6.412173158124311,5.966412929567708
5.114689452814194,5.377362999328121
4.83029614256653,5.705011061817709
5.794234111097024,6.801069468130344
4.48835478509848,3.251000701878528
3.1970799239878964,4.825105328827599
4.479019222405989,3.0736531666791196
5.393712915021673,4.784664747165524
2.3043348176244316,4.553859152807245
4.651531372227938,3.831495491060416
3.9570117441432284,5.91498553026588
5.237678773329912,7.064164990718908
5.335947384391064,3.944632909805995
4.744551119038478,6.136474732758454
